timestamp,model_name,accuracy,precision,recall,f1,roc_auc,random_state,test_size,best_params,best_score,trained_at
2025-12-09 23:13:38,LogisticRegression,0.8152173913043478,0.8355263157894737,0.8300653594771242,0.8327868852459016,0.9007386152292897,42,0.3,"{'C': 0.01, 'max_iter': 500, 'penalty': 'l2'}",0.8903764895788825,2025-12-09 23:13:38.976750
2025-12-09 23:13:39,SVM,0.8115942028985508,0.791907514450867,0.8954248366013072,0.8404907975460123,0.903926882406079,42,0.3,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'rbf'}",0.9297583440155724,2025-12-09 23:13:39.103652
2025-12-09 23:13:40,RandomForest,0.8333333333333334,0.8364779874213837,0.869281045751634,0.8525641025641025,0.8951060098836283,42,0.3,"{'max_depth': 5, 'n_estimators': 100}",0.8790058396239853,2025-12-09 23:13:39.842513
2025-12-09 23:13:40,XGBoost,0.8007246376811594,0.7987804878048781,0.8562091503267973,0.8264984227129337,0.8796429140761997,42,0.3,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 50}",0.861156798245614,2025-12-09 23:13:40.442467
